PRISM Time Series Data
Locations: 157
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2021-01-01 - 2021-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F)
Location 8,-116.9659,32.5917,440,2021-01-31,0.00,43.1,60.6
Location 8,-116.9659,32.5917,440,2021-02-01,0.00,46.3,67.0
Location 8,-116.9659,32.5917,440,2021-02-02,0.00,55.4,68.2
Location 8,-116.9659,32.5917,440,2021-02-03,0.00,50.1,67.6
Location 8,-116.9659,32.5917,440,2021-02-04,0.00,47.3,66.4
Location 8,-116.9659,32.5917,440,2021-02-05,0.00,45.9,61.5
Location 8,-116.9659,32.5917,440,2021-02-06,0.00,44.1,65.3
Location 8,-116.9659,32.5917,440,2021-02-07,0.00,44.7,72.1
Location 8,-116.9659,32.5917,440,2021-02-08,0.00,43.8,66.6
Location 8,-116.9659,32.5917,440,2021-02-09,0.00,45.6,61.2
Location 8,-116.9659,32.5917,440,2021-02-10,0.00,49.9,58.9
Location 8,-116.9659,32.5917,440,2021-02-11,0.00,47.3,60.0
Location 8,-116.9659,32.5917,440,2021-02-12,0.00,46.0,66.4
Location 8,-116.9659,32.5917,440,2021-02-13,0.05,48.1,59.9
Location 8,-116.9659,32.5917,440,2021-02-14,0.00,47.7,59.5
Location 8,-116.9659,32.5917,440,2021-02-15,0.00,46.3,61.7
Location 8,-116.9659,32.5917,440,2021-02-16,0.12,45.0,61.2
Location 8,-116.9659,32.5917,440,2021-02-17,0.01,47.4,60.8
Location 8,-116.9659,32.5917,440,2021-02-18,0.00,44.9,61.3
Location 8,-116.9659,32.5917,440,2021-02-19,0.00,44.6,66.6
Location 8,-116.9659,32.5917,440,2021-02-20,0.00,44.4,69.3
Location 8,-116.9659,32.5917,440,2021-02-21,0.00,44.4,62.1
Location 8,-116.9659,32.5917,440,2021-02-22,0.00,44.9,74.7
Location 8,-116.9659,32.5917,440,2021-02-23,0.00,47.2,81.1
Location 8,-116.9659,32.5917,440,2021-02-24,0.00,47.6,74.9
Location 8,-116.9659,32.5917,440,2021-02-25,0.00,44.8,72.3
Location 8,-116.9659,32.5917,440,2021-02-26,0.00,44.2,72.9
Location 8,-116.9659,32.5917,440,2021-02-27,0.00,44.6,74.4
Location 8,-116.9659,32.5917,440,2021-02-28,0.00,42.3,64.4
Location 8,-116.9659,32.5917,440,2021-03-01,0.00,46.7,71.5
Location 8,-116.9659,32.5917,440,2021-03-02,0.00,46.4,74.4
Location 8,-116.9659,32.5917,440,2021-03-03,0.00,43.7,74.5
Location 8,-116.9659,32.5917,440,2021-03-04,0.81,45.0,59.2
Location 8,-116.9659,32.5917,440,2021-03-05,0.00,45.0,63.0
Location 8,-116.9659,32.5917,440,2021-03-06,0.00,47.2,70.2
Location 8,-116.9659,32.5917,440,2021-03-07,0.00,49.2,65.0
Location 8,-116.9659,32.5917,440,2021-03-08,0.00,49.1,61.3
Location 8,-116.9659,32.5917,440,2021-03-09,0.00,49.6,60.8
Location 8,-116.9659,32.5917,440,2021-03-10,0.23,47.2,59.7
Location 8,-116.9659,32.5917,440,2021-03-11,0.45,47.1,57.7
Location 8,-116.9659,32.5917,440,2021-03-12,0.14,44.2,56.4
Location 8,-116.9659,32.5917,440,2021-03-13,0.04,43.2,56.0
Location 8,-116.9659,32.5917,440,2021-03-14,0.00,46.4,59.2
Location 8,-116.9659,32.5917,440,2021-03-15,0.00,49.0,58.9
Location 8,-116.9659,32.5917,440,2021-03-16,0.27,46.6,54.8
Location 8,-116.9659,32.5917,440,2021-03-17,0.00,42.0,57.0
Location 8,-116.9659,32.5917,440,2021-03-18,0.00,40.7,61.6
Location 8,-116.9659,32.5917,440,2021-03-19,0.00,45.6,62.6
Location 8,-116.9659,32.5917,440,2021-03-20,0.00,45.3,69.4
Location 8,-116.9659,32.5917,440,2021-03-21,0.00,45.6,64.2
Location 8,-116.9659,32.5917,440,2021-03-22,0.00,44.0,61.3
Location 8,-116.9659,32.5917,440,2021-03-23,0.00,44.2,66.1
Location 8,-116.9659,32.5917,440,2021-03-24,0.00,46.3,60.1
Location 8,-116.9659,32.5917,440,2021-03-25,0.00,44.2,65.0
Location 8,-116.9659,32.5917,440,2021-03-26,0.19,48.6,59.4
Location 8,-116.9659,32.5917,440,2021-03-27,0.00,46.8,61.0
Location 8,-116.9659,32.5917,440,2021-03-28,0.00,44.8,73.1
Location 8,-116.9659,32.5917,440,2021-03-29,0.00,50.5,84.8
Location 8,-116.9659,32.5917,440,2021-03-30,0.00,49.8,76.1
Location 8,-116.9659,32.5917,440,2021-03-31,0.00,49.4,67.6
Location 8,-116.9659,32.5917,440,2021-04-01,0.00,52.9,87.3
Location 8,-116.9659,32.5917,440,2021-04-02,0.00,51.7,89.4
Location 8,-116.9659,32.5917,440,2021-04-03,0.00,50.7,71.3
Location 8,-116.9659,32.5917,440,2021-04-04,0.00,49.0,70.8
Location 8,-116.9659,32.5917,440,2021-04-05,0.00,48.6,79.1
Location 8,-116.9659,32.5917,440,2021-04-06,0.00,52.4,68.2
Location 8,-116.9659,32.5917,440,2021-04-07,0.00,51.7,68.9
Location 8,-116.9659,32.5917,440,2021-04-08,0.00,51.0,76.3
Location 8,-116.9659,32.5917,440,2021-04-09,0.00,51.1,70.9
Location 8,-116.9659,32.5917,440,2021-04-10,0.00,52.3,70.9
Location 8,-116.9659,32.5917,440,2021-04-11,0.00,53.4,72.0
Location 8,-116.9659,32.5917,440,2021-04-12,0.00,54.8,68.5
Location 8,-116.9659,32.5917,440,2021-04-13,0.00,55.7,67.6
Location 8,-116.9659,32.5917,440,2021-04-14,0.00,51.0,59.0
Location 8,-116.9659,32.5917,440,2021-04-15,0.00,49.3,62.3
Location 8,-116.9659,32.5917,440,2021-04-16,0.00,47.3,64.4
Location 8,-116.9659,32.5917,440,2021-04-17,0.00,51.9,68.9
Location 8,-116.9659,32.5917,440,2021-04-18,0.00,52.8,67.7
Location 8,-116.9659,32.5917,440,2021-04-19,0.00,51.1,82.1
Location 8,-116.9659,32.5917,440,2021-04-20,0.00,52.4,82.9
Location 8,-116.9659,32.5917,440,2021-04-21,0.00,53.1,69.1
Location 8,-116.9659,32.5917,440,2021-04-22,0.01,53.4,61.6
Location 8,-116.9659,32.5917,440,2021-04-23,0.02,53.7,59.5
Location 8,-116.9659,32.5917,440,2021-04-24,0.00,53.6,62.0
Location 8,-116.9659,32.5917,440,2021-04-25,0.00,54.0,67.4
Location 8,-116.9659,32.5917,440,2021-04-26,0.00,54.7,66.4
Location 8,-116.9659,32.5917,440,2021-04-27,0.07,53.0,60.7
Location 8,-116.9659,32.5917,440,2021-04-28,0.00,49.0,63.7
Location 8,-116.9659,32.5917,440,2021-04-29,0.00,47.4,72.6
Location 8,-116.9659,32.5917,440,2021-04-30,0.00,52.6,85.1
Location 8,-116.9659,32.5917,440,2021-05-01,0.00,57.3,89.3
Location 8,-116.9659,32.5917,440,2021-05-02,0.00,55.7,71.6
Location 8,-116.9659,32.5917,440,2021-05-03,0.00,55.7,64.6
Location 8,-116.9659,32.5917,440,2021-05-04,0.00,55.8,71.2
Location 8,-116.9659,32.5917,440,2021-05-05,0.00,55.7,74.8
Location 8,-116.9659,32.5917,440,2021-05-06,0.00,55.5,76.5
Location 8,-116.9659,32.5917,440,2021-05-07,0.00,56.2,68.7
Location 8,-116.9659,32.5917,440,2021-05-08,0.00,57.0,68.6
Location 8,-116.9659,32.5917,440,2021-05-09,0.00,56.3,68.4
Location 8,-116.9659,32.5917,440,2021-05-10,0.00,56.7,70.4
Location 8,-116.9659,32.5917,440,2021-05-11,0.00,55.9,68.1
Location 8,-116.9659,32.5917,440,2021-05-12,0.00,55.6,68.5
Location 8,-116.9659,32.5917,440,2021-05-13,0.00,57.4,71.5
Location 8,-116.9659,32.5917,440,2021-05-14,0.00,57.2,72.2
Location 8,-116.9659,32.5917,440,2021-05-15,0.00,57.9,70.3
Location 8,-116.9659,32.5917,440,2021-05-16,0.00,56.9,68.0
Location 8,-116.9659,32.5917,440,2021-05-17,0.00,56.1,63.5
Location 8,-116.9659,32.5917,440,2021-05-18,0.00,56.7,66.7
Location 8,-116.9659,32.5917,440,2021-05-19,0.00,58.2,70.0
Location 8,-116.9659,32.5917,440,2021-05-20,0.00,58.1,72.2
Location 8,-116.9659,32.5917,440,2021-05-21,0.00,54.7,66.8
Location 8,-116.9659,32.5917,440,2021-05-22,0.00,51.4,65.9
Location 8,-116.9659,32.5917,440,2021-05-23,0.00,49.6,65.8
Location 8,-116.9659,32.5917,440,2021-05-24,0.00,49.0,72.5
Location 8,-116.9659,32.5917,440,2021-05-25,0.00,52.1,78.2
Location 8,-116.9659,32.5917,440,2021-05-26,0.00,56.1,80.7
Location 8,-116.9659,32.5917,440,2021-05-27,0.00,56.1,74.7
Location 8,-116.9659,32.5917,440,2021-05-28,0.00,56.1,69.2
Location 8,-116.9659,32.5917,440,2021-05-29,0.00,56.7,70.3
Location 8,-116.9659,32.5917,440,2021-05-30,0.00,57.1,67.5
Location 8,-116.9659,32.5917,440,2021-05-31,0.00,56.4,68.7
Location 8,-116.9659,32.5917,440,2021-06-01,0.00,57.2,71.1
Location 8,-116.9659,32.5917,440,2021-06-02,0.00,57.0,71.2
Location 8,-116.9659,32.5917,440,2021-06-03,0.00,56.3,73.2
Location 8,-116.9659,32.5917,440,2021-06-04,0.00,57.7,71.6
Location 8,-116.9659,32.5917,440,2021-06-05,0.00,56.9,74.3
Location 8,-116.9659,32.5917,440,2021-06-06,0.00,59.0,74.1
Location 8,-116.9659,32.5917,440,2021-06-07,0.00,59.6,70.6
Location 8,-116.9659,32.5917,440,2021-06-08,0.00,59.3,67.1
Location 8,-116.9659,32.5917,440,2021-06-09,0.00,59.1,70.8
Location 8,-116.9659,32.5917,440,2021-06-10,0.00,53.6,72.0
Location 8,-116.9659,32.5917,440,2021-06-11,0.00,52.9,74.1
Location 8,-116.9659,32.5917,440,2021-06-12,0.00,54.3,78.3
Location 8,-116.9659,32.5917,440,2021-06-13,0.00,56.2,78.1
Location 8,-116.9659,32.5917,440,2021-06-14,0.00,58.1,78.9
Location 8,-116.9659,32.5917,440,2021-06-15,0.00,59.5,78.0
Location 8,-116.9659,32.5917,440,2021-06-16,0.00,62.5,94.3
Location 8,-116.9659,32.5917,440,2021-06-17,0.00,61.0,80.6
Location 8,-116.9659,32.5917,440,2021-06-18,0.00,61.5,80.8
Location 8,-116.9659,32.5917,440,2021-06-19,0.00,62.3,76.3
Location 8,-116.9659,32.5917,440,2021-06-20,0.00,61.8,75.8
Location 8,-116.9659,32.5917,440,2021-06-21,0.00,60.1,76.0
Location 8,-116.9659,32.5917,440,2021-06-22,0.00,61.0,75.2
Location 8,-116.9659,32.5917,440,2021-06-23,0.00,63.6,75.2
Location 8,-116.9659,32.5917,440,2021-06-24,0.03,63.2,75.9
Location 8,-116.9659,32.5917,440,2021-06-25,0.00,60.6,75.0
Location 8,-116.9659,32.5917,440,2021-06-26,0.00,61.1,75.8
Location 8,-116.9659,32.5917,440,2021-06-27,0.00,60.7,74.7
Location 8,-116.9659,32.5917,440,2021-06-28,0.00,61.4,77.7
Location 8,-116.9659,32.5917,440,2021-06-29,0.00,62.4,77.1
Location 8,-116.9659,32.5917,440,2021-06-30,0.00,63.9,75.6
Location 8,-116.9659,32.5917,440,2021-07-01,0.00,62.3,75.7
Location 8,-116.9659,32.5917,440,2021-07-02,0.00,63.0,78.5
Location 8,-116.9659,32.5917,440,2021-07-03,0.00,63.3,76.3
Location 8,-116.9659,32.5917,440,2021-07-04,0.00,62.6,78.4
Location 8,-116.9659,32.5917,440,2021-07-05,0.00,63.4,76.3
Location 8,-116.9659,32.5917,440,2021-07-06,0.00,62.7,77.8
Location 8,-116.9659,32.5917,440,2021-07-07,0.00,61.2,75.4
Location 8,-116.9659,32.5917,440,2021-07-08,0.00,62.3,76.4
Location 8,-116.9659,32.5917,440,2021-07-09,0.00,62.9,78.9
Location 8,-116.9659,32.5917,440,2021-07-10,0.00,64.8,81.0
Location 8,-116.9659,32.5917,440,2021-07-11,0.00,65.2,84.4
Location 8,-116.9659,32.5917,440,2021-07-12,0.00,64.6,79.5
Location 8,-116.9659,32.5917,440,2021-07-13,0.00,65.7,78.7
Location 8,-116.9659,32.5917,440,2021-07-14,0.00,65.8,80.0
Location 8,-116.9659,32.5917,440,2021-07-15,0.00,65.4,80.4
Location 8,-116.9659,32.5917,440,2021-07-16,0.00,65.1,80.1
Location 8,-116.9659,32.5917,440,2021-07-17,0.00,64.6,80.5
Location 8,-116.9659,32.5917,440,2021-07-18,0.02,65.5,80.9
Location 8,-116.9659,32.5917,440,2021-07-19,0.00,68.1,83.9
Location 8,-116.9659,32.5917,440,2021-07-20,0.00,66.8,83.6
Location 8,-116.9659,32.5917,440,2021-07-21,0.00,66.5,86.1
Location 8,-116.9659,32.5917,440,2021-07-22,0.00,66.8,83.9
Location 8,-116.9659,32.5917,440,2021-07-23,0.00,65.4,80.3
Location 8,-116.9659,32.5917,440,2021-07-24,0.00,65.2,80.7
Location 8,-116.9659,32.5917,440,2021-07-25,0.00,65.7,77.1
Location 8,-116.9659,32.5917,440,2021-07-26,0.05,66.6,76.5
Location 8,-116.9659,32.5917,440,2021-07-27,0.00,67.1,75.2
Location 8,-116.9659,32.5917,440,2021-07-28,0.00,65.1,80.4
Location 8,-116.9659,32.5917,440,2021-07-29,0.00,64.8,82.0
Location 8,-116.9659,32.5917,440,2021-07-30,0.00,64.8,81.9
Location 8,-116.9659,32.5917,440,2021-07-31,0.00,63.9,80.1
Location 8,-116.9659,32.5917,440,2021-08-01,0.00,62.0,81.9
Location 8,-116.9659,32.5917,440,2021-08-02,0.00,61.8,86.3
Location 8,-116.9659,32.5917,440,2021-08-03,0.00,62.8,89.7
Location 8,-116.9659,32.5917,440,2021-08-04,0.00,63.8,83.9
Location 8,-116.9659,32.5917,440,2021-08-05,0.00,63.5,78.4
Location 8,-116.9659,32.5917,440,2021-08-06,0.00,62.9,80.2
Location 8,-116.9659,32.5917,440,2021-08-07,0.00,62.1,78.0
Location 8,-116.9659,32.5917,440,2021-08-08,0.00,62.0,77.5
Location 8,-116.9659,32.5917,440,2021-08-09,0.00,62.7,78.1
Location 8,-116.9659,32.5917,440,2021-08-10,0.00,62.2,82.5
Location 8,-116.9659,32.5917,440,2021-08-11,0.02,65.0,84.0
Location 8,-116.9659,32.5917,440,2021-08-12,0.00,68.7,88.3
Location 8,-116.9659,32.5917,440,2021-08-13,0.00,68.2,89.8
Location 8,-116.9659,32.5917,440,2021-08-14,0.00,67.4,87.5
Location 8,-116.9659,32.5917,440,2021-08-15,0.00,66.4,84.8
Location 8,-116.9659,32.5917,440,2021-08-16,0.00,66.5,80.9
Location 8,-116.9659,32.5917,440,2021-08-17,0.00,67.2,85.5
Location 8,-116.9659,32.5917,440,2021-08-18,0.00,68.5,80.2
Location 8,-116.9659,32.5917,440,2021-08-19,0.00,69.6,81.2
Location 8,-116.9659,32.5917,440,2021-08-20,0.00,67.3,78.8
Location 8,-116.9659,32.5917,440,2021-08-21,0.00,67.0,74.6
Location 8,-116.9659,32.5917,440,2021-08-22,0.00,64.6,76.4
Location 8,-116.9659,32.5917,440,2021-08-23,0.00,67.8,75.9
Location 8,-116.9659,32.5917,440,2021-08-24,0.00,62.5,78.3
Location 8,-116.9659,32.5917,440,2021-08-25,0.00,61.7,80.2
Location 8,-116.9659,32.5917,440,2021-08-26,0.00,64.5,84.0
Location 8,-116.9659,32.5917,440,2021-08-27,0.00,65.3,89.6
Location 8,-116.9659,32.5917,440,2021-08-28,0.00,64.5,86.1
Location 8,-116.9659,32.5917,440,2021-08-29,0.00,65.2,79.7
Location 8,-116.9659,32.5917,440,2021-08-30,0.01,65.3,81.2
Location 8,-116.9659,32.5917,440,2021-08-31,0.00,66.3,79.4
Location 8,-116.9659,32.5917,440,2021-09-01,0.00,66.2,74.6
Location 8,-116.9659,32.5917,440,2021-09-02,0.00,66.6,77.6
Location 8,-116.9659,32.5917,440,2021-09-03,0.00,65.8,77.7
Location 8,-116.9659,32.5917,440,2021-09-04,0.00,63.9,78.0
Location 8,-116.9659,32.5917,440,2021-09-05,0.00,62.7,89.4
Location 8,-116.9659,32.5917,440,2021-09-06,0.00,65.1,83.5
Location 8,-116.9659,32.5917,440,2021-09-07,0.00,66.8,81.6
Location 8,-116.9659,32.5917,440,2021-09-08,0.00,67.4,84.5
Location 8,-116.9659,32.5917,440,2021-09-09,0.00,66.8,87.3
Location 8,-116.9659,32.5917,440,2021-09-10,0.00,67.9,86.8
Location 8,-116.9659,32.5917,440,2021-09-11,0.00,67.5,86.6
Location 8,-116.9659,32.5917,440,2021-09-12,0.00,67.3,91.5
Location 8,-116.9659,32.5917,440,2021-09-13,0.00,63.6,86.5
Location 8,-116.9659,32.5917,440,2021-09-14,0.00,61.5,83.6
Location 8,-116.9659,32.5917,440,2021-09-15,0.00,62.8,78.9
Location 8,-116.9659,32.5917,440,2021-09-16,0.00,62.4,76.1
Location 8,-116.9659,32.5917,440,2021-09-17,0.00,62.6,75.2
Location 8,-116.9659,32.5917,440,2021-09-18,0.00,62.4,75.7
Location 8,-116.9659,32.5917,440,2021-09-19,0.00,60.8,75.8
Location 8,-116.9659,32.5917,440,2021-09-20,0.00,58.9,75.8
Location 8,-116.9659,32.5917,440,2021-09-21,0.00,57.2,77.7
Location 8,-116.9659,32.5917,440,2021-09-22,0.00,62.4,93.4
Location 8,-116.9659,32.5917,440,2021-09-23,0.00,67.3,92.6
Location 8,-116.9659,32.5917,440,2021-09-24,0.00,62.4,81.8
Location 8,-116.9659,32.5917,440,2021-09-25,0.42,63.4,77.5
Location 8,-116.9659,32.5917,440,2021-09-26,0.00,63.8,75.3
Location 8,-116.9659,32.5917,440,2021-09-27,0.01,62.8,69.2
Location 8,-116.9659,32.5917,440,2021-09-28,0.00,62.5,67.7
Location 8,-116.9659,32.5917,440,2021-09-29,0.00,60.5,72.0
Location 8,-116.9659,32.5917,440,2021-09-30,0.00,56.9,73.9
Location 8,-116.9659,32.5917,440,2021-10-01,0.00,55.6,82.6
Location 8,-116.9659,32.5917,440,2021-10-02,0.00,58.4,91.8
Location 8,-116.9659,32.5917,440,2021-10-03,0.00,60.9,95.0
Location 8,-116.9659,32.5917,440,2021-10-04,0.00,63.1,92.3
Location 8,-116.9659,32.5917,440,2021-10-05,0.50,63.1,86.7
Location 8,-116.9659,32.5917,440,2021-10-06,0.00,63.7,76.5
Location 8,-116.9659,32.5917,440,2021-10-07,0.00,63.9,72.0
Location 8,-116.9659,32.5917,440,2021-10-08,0.09,62.7,71.7
Location 8,-116.9659,32.5917,440,2021-10-09,0.00,57.1,68.7
Location 8,-116.9659,32.5917,440,2021-10-10,0.00,53.4,71.7
Location 8,-116.9659,32.5917,440,2021-10-11,0.00,52.4,80.2
Location 8,-116.9659,32.5917,440,2021-10-12,0.00,53.4,69.2
Location 8,-116.9659,32.5917,440,2021-10-13,0.00,47.3,69.0
Location 8,-116.9659,32.5917,440,2021-10-14,0.00,47.6,73.8
Location 8,-116.9659,32.5917,440,2021-10-15,0.00,49.6,74.9
Location 8,-116.9659,32.5917,440,2021-10-16,0.00,54.5,88.6
Location 8,-116.9659,32.5917,440,2021-10-17,0.00,53.4,87.9
Location 8,-116.9659,32.5917,440,2021-10-18,0.00,55.0,76.0
Location 8,-116.9659,32.5917,440,2021-10-19,0.00,47.5,65.6
Location 8,-116.9659,32.5917,440,2021-10-20,0.00,46.8,67.8
Location 8,-116.9659,32.5917,440,2021-10-21,0.00,47.9,71.4
Location 8,-116.9659,32.5917,440,2021-10-22,0.00,49.9,74.4
Location 8,-116.9659,32.5917,440,2021-10-23,0.00,55.3,69.6
Location 8,-116.9659,32.5917,440,2021-10-24,0.00,55.1,67.6
Location 8,-116.9659,32.5917,440,2021-10-25,0.00,53.2,71.4
Location 8,-116.9659,32.5917,440,2021-10-26,0.26,51.6,66.5
Location 8,-116.9659,32.5917,440,2021-10-27,0.00,50.0,68.0
Location 8,-116.9659,32.5917,440,2021-10-28,0.00,50.1,81.3
Location 8,-116.9659,32.5917,440,2021-10-29,0.00,56.5,87.9
Location 8,-116.9659,32.5917,440,2021-10-30,0.00,56.7,80.7
Location 8,-116.9659,32.5917,440,2021-10-31,0.00,56.9,69.5
Location 8,-116.9659,32.5917,440,2021-11-01,0.00,54.3,68.1
Location 8,-116.9659,32.5917,440,2021-11-02,0.00,52.5,72.5
Location 8,-116.9659,32.5917,440,2021-11-03,0.00,52.1,67.9
Location 8,-116.9659,32.5917,440,2021-11-04,0.00,52.7,71.9
Location 8,-116.9659,32.5917,440,2021-11-05,0.00,53.1,70.8
Location 8,-116.9659,32.5917,440,2021-11-06,0.00,53.8,72.0
Location 8,-116.9659,32.5917,440,2021-11-07,0.00,54.0,69.2
Location 8,-116.9659,32.5917,440,2021-11-08,0.00,52.8,67.8
Location 8,-116.9659,32.5917,440,2021-11-09,0.00,50.9,66.9
Location 8,-116.9659,32.5917,440,2021-11-10,0.00,50.8,69.4
Location 8,-116.9659,32.5917,440,2021-11-11,0.00,55.8,72.1
Location 8,-116.9659,32.5917,440,2021-11-12,0.00,58.0,87.4
Location 8,-116.9659,32.5917,440,2021-11-13,0.00,60.9,89.8
Location 8,-116.9659,32.5917,440,2021-11-14,0.00,59.1,85.6
Location 8,-116.9659,32.5917,440,2021-11-15,0.00,57.2,87.6
Location 8,-116.9659,32.5917,440,2021-11-16,0.00,51.7,81.0
Location 8,-116.9659,32.5917,440,2021-11-17,0.00,51.0,65.8
Location 8,-116.9659,32.5917,440,2021-11-18,0.00,50.1,67.4
Location 8,-116.9659,32.5917,440,2021-11-19,0.00,50.0,66.2
Location 8,-116.9659,32.5917,440,2021-11-20,0.00,52.5,66.3
Location 8,-116.9659,32.5917,440,2021-11-21,0.00,51.7,65.8
Location 8,-116.9659,32.5917,440,2021-11-22,0.00,52.2,84.8
Location 8,-116.9659,32.5917,440,2021-11-23,0.00,56.6,85.4
Location 8,-116.9659,32.5917,440,2021-11-24,0.00,50.4,69.3
Location 8,-116.9659,32.5917,440,2021-11-25,0.00,48.2,68.7
Location 8,-116.9659,32.5917,440,2021-11-26,0.00,46.3,76.1
Location 8,-116.9659,32.5917,440,2021-11-27,0.00,51.6,79.8
Location 8,-116.9659,32.5917,440,2021-11-28,0.00,49.2,76.5
Location 8,-116.9659,32.5917,440,2021-11-29,0.00,49.0,80.8
Location 8,-116.9659,32.5917,440,2021-11-30,0.00,48.9,78.4
Location 8,-116.9659,32.5917,440,2021-12-01,0.00,47.5,70.0
Location 8,-116.9659,32.5917,440,2021-12-02,0.00,48.6,76.2
Location 8,-116.9659,32.5917,440,2021-12-03,0.00,51.2,64.1
Location 8,-116.9659,32.5917,440,2021-12-04,0.00,50.8,64.8
Location 8,-116.9659,32.5917,440,2021-12-05,0.00,51.4,64.0
Location 8,-116.9659,32.5917,440,2021-12-06,0.00,48.2,67.1
Location 8,-116.9659,32.5917,440,2021-12-07,0.00,47.3,66.0
Location 8,-116.9659,32.5917,440,2021-12-08,0.03,51.0,59.6
Location 8,-116.9659,32.5917,440,2021-12-09,0.04,51.1,67.5
Location 8,-116.9659,32.5917,440,2021-12-10,0.26,50.3,60.3
Location 8,-116.9659,32.5917,440,2021-12-11,0.00,46.9,59.7
Location 8,-116.9659,32.5917,440,2021-12-12,0.00,43.3,68.0
Location 8,-116.9659,32.5917,440,2021-12-13,0.00,42.9,64.8
Location 8,-116.9659,32.5917,440,2021-12-14,0.00,46.3,57.4
Location 8,-116.9659,32.5917,440,2021-12-15,1.17,45.6,59.7
Location 8,-116.9659,32.5917,440,2021-12-16,0.00,39.7,57.2
Location 8,-116.9659,32.5917,440,2021-12-17,0.03,38.1,59.3
Location 8,-116.9659,32.5917,440,2021-12-18,0.00,43.1,66.5
Location 8,-116.9659,32.5917,440,2021-12-19,0.00,41.7,68.9
Location 8,-116.9659,32.5917,440,2021-12-20,0.00,40.8,64.9
Location 8,-116.9659,32.5917,440,2021-12-21,0.00,39.4,68.4
Location 8,-116.9659,32.5917,440,2021-12-22,0.00,51.0,66.5
Location 8,-116.9659,32.5917,440,2021-12-23,0.00,48.8,66.1
Location 8,-116.9659,32.5917,440,2021-12-24,0.83,52.7,67.1
Location 8,-116.9659,32.5917,440,2021-12-25,0.30,51.2,59.9
Location 8,-116.9659,32.5917,440,2021-12-26,0.33,51.0,56.8
Location 8,-116.9659,32.5917,440,2021-12-27,0.00,43.2,57.7
Location 8,-116.9659,32.5917,440,2021-12-28,0.30,42.8,54.8
Location 8,-116.9659,32.5917,440,2021-12-29,0.28,46.7,53.8
Location 8,-116.9659,32.5917,440,2021-12-30,0.07,46.6,56.4
Location 8,-116.9659,32.5917,440,2021-12-31,0.01,51.7,63.9

Location 9,-117.0006,32.5844,358,2021-01-01,0.00,42.6,61.5
Location 9,-117.0006,32.5844,358,2021-01-02,0.00,42.5,68.1
Location 9,-117.0006,32.5844,358,2021-01-03,0.00,44.4,65.2
Location 9,-117.0006,32.5844,358,2021-01-04,0.00,42.6,64.2
Location 9,-117.0006,32.5844,358,2021-01-05,0.00,44.9,64.7
Location 9,-117.0006,32.5844,358,2021-01-06,0.00,43.5,61.3
Location 9,-117.0006,32.5844,358,2021-01-07,0.00,45.4,61.7
Location 9,-117.0006,32.5844,358,2021-01-08,0.00,44.6,71.8
Location 9,-117.0006,32.5844,358,2021-01-09,0.00,43.2,68.2
Location 9,-117.0006,32.5844,358,2021-01-10,0.00,43.7,69.6
Location 9,-117.0006,32.5844,358,2021-01-11,0.00,45.8,72.2
Location 9,-117.0006,32.5844,358,2021-01-12,0.00,47.0,71.6
Location 9,-117.0006,32.5844,358,2021-01-13,0.00,46.2,72.0
Location 9,-117.0006,32.5844,358,2021-01-14,0.00,48.1,73.3
Location 9,-117.0006,32.5844,358,2021-01-15,0.00,53.2,84.3
Location 9,-117.0006,32.5844,358,2021-01-16,0.00,56.9,86.3
Location 9,-117.0006,32.5844,358,2021-01-17,0.00,55.0,79.0
Location 9,-117.0006,32.5844,358,2021-01-18,0.00,53.9,80.3
Location 9,-117.0006,32.5844,358,2021-01-19,0.00,49.7,70.0
Location 9,-117.0006,32.5844,358,2021-01-20,0.00,47.6,69.6
Location 9,-117.0006,32.5844,358,2021-01-21,0.03,56.1,69.2
Location 9,-117.0006,32.5844,358,2021-01-22,0.00,49.5,67.0
Location 9,-117.0006,32.5844,358,2021-01-23,0.09,48.7,63.5
Location 9,-117.0006,32.5844,358,2021-01-24,0.38,43.3,55.7
Location 9,-117.0006,32.5844,358,2021-01-25,0.33,43.9,56.2
Location 9,-117.0006,32.5844,358,2021-01-26,0.09,46.5,52.1
Location 9,-117.0006,32.5844,358,2021-01-27,0.00,41.1,54.9
Location 9,-117.0006,32.5844,358,2021-01-28,0.00,41.3,60.1
Location 9,-117.0006,32.5844,358,2021-01-29,0.74,45.4,62.5
Location 9,-117.0006,32.5844,358,2021-01-30,0.34,43.9,58.1
Location 9,-117.0006,32.5844,358,2021-01-31,0.00,43.2,60.5
Location 9,-117.0006,32.5844,358,2021-02-01,0.00,46.4,67.0
Location 9,-117.0006,32.5844,358,2021-02-02,0.01,55.4,68.3
Location 9,-117.0006,32.5844,358,2021-02-03,0.00,50.2,67.4
Location 9,-117.0006,32.5844,358,2021-02-04,0.00,47.3,64.8
Location 9,-117.0006,32.5844,358,2021-02-05,0.00,46.0,61.3
Location 9,-117.0006,32.5844,358,2021-02-06,0.00,44.0,65.0
